creationDate,startDate,endDate,value
2023-10-19 07:40:48 +0100,2023-10-19 07:40:45 +0100,2023-10-19 07:40:45 +0100,112
2023-10-19 07:40:53 +0100,2023-10-19 07:40:48 +0100,2023-10-19 07:40:48 +0100,112
2023-10-19 07:40:58 +0100,2023-10-19 07:40:57 +0100,2023-10-19 07:40:57 +0100,110
2023-10-19 07:41:03 +0100,2023-10-19 07:41:02 +0100,2023-10-19 07:41:02 +0100,110
2023-10-19 07:41:08 +0100,2023-10-19 07:41:03 +0100,2023-10-19 07:41:03 +0100,110
2023-10-19 07:41:13 +0100,2023-10-19 07:41:09 +0100,2023-10-19 07:41:09 +0100,108
2023-10-19 07:41:18 +0100,2023-10-19 07:41:16 +0100,2023-10-19 07:41:16 +0100,108
2023-10-19 07:41:23 +0100,2023-10-19 07:41:19 +0100,2023-10-19 07:41:19 +0100,109
2023-10-19 07:41:28 +0100,2023-10-19 07:41:23 +0100,2023-10-19 07:41:23 +0100,115
2023-10-19 07:41:33 +0100,2023-10-19 07:41:28 +0100,2023-10-19 07:41:28 +0100,118
2023-10-19 07:41:38 +0100,2023-10-19 07:41:37 +0100,2023-10-19 07:41:37 +0100,117
2023-10-19 07:41:43 +0100,2023-10-19 07:41:38 +0100,2023-10-19 07:41:38 +0100,119
2023-10-19 07:41:48 +0100,2023-10-19 07:41:43 +0100,2023-10-19 07:41:43 +0100,127
2023-10-19 07:41:53 +0100,2023-10-19 07:41:52 +0100,2023-10-19 07:41:52 +0100,114
2023-10-19 07:41:58 +0100,2023-10-19 07:41:57 +0100,2023-10-19 07:41:57 +0100,118
2023-10-19 07:42:03 +0100,2023-10-19 07:42:02 +0100,2023-10-19 07:42:02 +0100,124
2023-10-19 07:42:08 +0100,2023-10-19 07:42:04 +0100,2023-10-19 07:42:04 +0100,126
2023-10-19 07:42:13 +0100,2023-10-19 07:42:11 +0100,2023-10-19 07:42:11 +0100,123
2023-10-19 07:42:18 +0100,2023-10-19 07:42:17 +0100,2023-10-19 07:42:17 +0100,125
2023-10-19 07:42:23 +0100,2023-10-19 07:42:22 +0100,2023-10-19 07:42:22 +0100,127
2023-10-19 07:42:28 +0100,2023-10-19 07:42:24 +0100,2023-10-19 07:42:24 +0100,127
2023-10-19 07:42:33 +0100,2023-10-19 07:42:30 +0100,2023-10-19 07:42:30 +0100,128
2023-10-19 07:42:38 +0100,2023-10-19 07:42:37 +0100,2023-10-19 07:42:37 +0100,129
2023-10-19 07:42:43 +0100,2023-10-19 07:42:38 +0100,2023-10-19 07:42:38 +0100,128
2023-10-19 07:42:48 +0100,2023-10-19 07:42:47 +0100,2023-10-19 07:42:47 +0100,120
2023-10-19 07:42:53 +0100,2023-10-19 07:42:48 +0100,2023-10-19 07:42:48 +0100,120
2023-10-19 07:42:58 +0100,2023-10-19 07:42:53 +0100,2023-10-19 07:42:53 +0100,120
2023-10-19 07:43:03 +0100,2023-10-19 07:43:01 +0100,2023-10-19 07:43:01 +0100,131
2023-10-19 07:43:08 +0100,2023-10-19 07:43:05 +0100,2023-10-19 07:43:05 +0100,127
2023-10-19 07:43:13 +0100,2023-10-19 07:43:12 +0100,2023-10-19 07:43:12 +0100,120
2023-10-19 07:43:18 +0100,2023-10-19 07:43:17 +0100,2023-10-19 07:43:17 +0100,114
2023-10-19 07:43:23 +0100,2023-10-19 07:43:20 +0100,2023-10-19 07:43:20 +0100,115
2023-10-19 07:43:28 +0100,2023-10-19 07:43:23 +0100,2023-10-19 07:43:23 +0100,115
2023-10-19 07:43:33 +0100,2023-10-19 07:43:32 +0100,2023-10-19 07:43:32 +0100,111
2023-10-19 07:43:38 +0100,2023-10-19 07:43:35 +0100,2023-10-19 07:43:35 +0100,111
2023-10-19 07:43:43 +0100,2023-10-19 07:43:39 +0100,2023-10-19 07:43:39 +0100,112
2023-10-19 07:43:48 +0100,2023-10-19 07:43:46 +0100,2023-10-19 07:43:46 +0100,108
2023-10-19 07:43:53 +0100,2023-10-19 07:43:49 +0100,2023-10-19 07:43:49 +0100,110
2023-10-19 07:50:29 +0100,2023-10-19 07:47:22 +0100,2023-10-19 07:47:22 +0100,97
2023-10-19 07:55:58 +0100,2023-10-19 07:55:37 +0100,2023-10-19 07:55:37 +0100,113
2023-10-19 08:00:10 +0100,2023-10-19 07:59:11 +0100,2023-10-19 07:59:11 +0100,109
2023-10-19 08:03:19 +0100,2023-10-19 07:51:34 +0100,2023-10-19 07:51:34 +0100,91
2023-10-19 08:08:40 +0100,2023-10-19 08:08:38 +0100,2023-10-19 08:08:38 +0100,120
2023-10-19 08:12:29 +0100,2023-10-19 08:02:34 +0100,2023-10-19 08:02:34 +0100,108
2023-10-19 08:15:55 +0100,2023-10-19 08:15:54 +0100,2023-10-19 08:15:54 +0100,99
2023-10-19 08:19:21 +0100,2023-10-19 08:11:03 +0100,2023-10-19 08:11:03 +0100,102
2023-10-19 08:22:34 +0100,2023-10-19 08:22:33 +0100,2023-10-19 08:22:33 +0100,127
2023-10-19 08:23:19 +0100,2023-10-19 08:19:32 +0100,2023-10-19 08:19:32 +0100,99
2023-10-19 08:25:59 +0100,2023-10-19 08:24:46 +0100,2023-10-19 08:24:46 +0100,99
2023-10-19 08:31:04 +0100,2023-10-19 08:27:31 +0100,2023-10-19 08:27:31 +0100,95
2023-10-19 08:35:48 +0100,2023-10-19 08:33:25 +0100,2023-10-19 08:33:25 +0100,94
2023-10-19 08:41:28 +0100,2023-10-19 08:36:41 +0100,2023-10-19 08:36:41 +0100,91
2023-10-19 08:46:56 +0100,2023-10-19 08:42:05 +0100,2023-10-19 08:42:05 +0100,90
2023-10-19 08:46:56 +0100,2023-10-19 08:45:54 +0100,2023-10-19 08:45:54 +0100,96.005
2023-10-19 08:50:28 +0100,2023-10-19 08:45:23 +0100,2023-10-19 08:45:23 +0100,93
2023-10-19 08:55:24 +0100,2023-10-19 08:50:50 +0100,2023-10-19 08:50:50 +0100,91
2023-10-19 09:00:59 +0100,2023-10-19 08:58:47 +0100,2023-10-19 08:58:47 +0100,93
2023-10-19 09:07:33 +0100,2023-10-19 09:00:26 +0100,2023-10-19 09:00:26 +0100,94
2023-10-19 09:12:14 +0100,2023-10-19 09:08:19 +0100,2023-10-19 09:08:19 +0100,91
2023-10-19 09:18:13 +0100,2023-10-19 09:10:37 +0100,2023-10-19 09:10:37 +0100,91
2023-10-19 09:23:19 +0100,2023-10-19 09:15:55 +0100,2023-10-19 09:15:55 +0100,90
2023-10-19 09:26:15 +0100,2023-10-19 09:20:48 +0100,2023-10-19 09:20:48 +0100,96
2023-10-19 09:29:40 +0100,2023-10-19 09:29:39 +0100,2023-10-19 09:29:39 +0100,110
2023-10-19 09:32:02 +0100,2023-10-19 09:26:54 +0100,2023-10-19 09:26:54 +0100,86
2023-10-19 09:37:02 +0100,2023-10-19 09:34:14 +0100,2023-10-19 09:34:14 +0100,90
2023-10-19 09:42:00 +0100,2023-10-19 09:36:55 +0100,2023-10-19 09:36:55 +0100,90
2023-10-19 09:46:15 +0100,2023-10-19 09:43:46 +0100,2023-10-19 09:43:46 +0100,92
2023-10-19 09:47:35 +0100,2023-10-19 09:46:01 +0100,2023-10-19 09:46:01 +0100,99.5825
2023-10-19 09:52:06 +0100,2023-10-19 09:48:23 +0100,2023-10-19 09:48:23 +0100,98
2023-10-19 09:55:48 +0100,2023-10-19 09:53:16 +0100,2023-10-19 09:53:16 +0100,92
2023-10-19 10:05:04 +0100,2023-10-19 09:59:33 +0100,2023-10-19 09:59:33 +0100,91
2023-10-19 10:05:27 +0100,2023-10-19 10:03:10 +0100,2023-10-19 10:03:10 +0100,94
2023-10-19 10:09:07 +0100,2023-10-19 10:09:12 +0100,2023-10-19 10:09:12 +0100,90
2023-10-19 10:11:21 +0100,2023-10-19 10:09:50 +0100,2023-10-19 10:09:50 +0100,88
2023-10-19 10:16:48 +0100,2023-10-19 10:11:11 +0100,2023-10-19 10:11:11 +0100,87
2023-10-19 10:17:54 +0100,2023-10-19 10:17:40 +0100,2023-10-19 10:17:40 +0100,128
2023-10-19 10:21:13 +0100,2023-10-19 10:19:31 +0100,2023-10-19 10:19:31 +0100,94
2023-10-19 10:26:23 +0100,2023-10-19 10:24:17 +0100,2023-10-19 10:24:17 +0100,93
2023-10-19 10:30:40 +0100,2023-10-19 10:27:12 +0100,2023-10-19 10:27:12 +0100,91
2023-10-19 10:35:48 +0100,2023-10-19 10:30:32 +0100,2023-10-19 10:30:32 +0100,96
2023-10-19 10:40:39 +0100,2023-10-19 10:35:31 +0100,2023-10-19 10:35:31 +0100,92
2023-10-19 10:46:23 +0100,2023-10-19 10:42:40 +0100,2023-10-19 10:42:40 +0100,96
2023-10-19 10:52:42 +0100,2023-10-19 10:45:39 +0100,2023-10-19 10:45:39 +0100,100
2023-10-19 10:55:37 +0100,2023-10-19 10:53:00 +0100,2023-10-19 10:53:00 +0100,85
2023-10-19 10:59:28 +0100,2023-10-19 10:59:35 +0100,2023-10-19 10:59:35 +0100,86
2023-10-19 11:01:11 +0100,2023-10-19 10:59:53 +0100,2023-10-19 10:59:53 +0100,87
2023-10-19 11:05:55 +0100,2023-10-19 11:02:36 +0100,2023-10-19 11:02:36 +0100,91
2023-10-19 11:10:45 +0100,2023-10-19 11:06:07 +0100,2023-10-19 11:06:07 +0100,84
2023-10-19 11:15:31 +0100,2023-10-19 11:13:10 +0100,2023-10-19 11:13:10 +0100,84
2023-10-19 11:20:31 +0100,2023-10-19 11:16:51 +0100,2023-10-19 11:16:51 +0100,92
2023-10-19 11:26:12 +0100,2023-10-19 11:24:16 +0100,2023-10-19 11:24:16 +0100,88
2023-10-19 11:30:31 +0100,2023-10-19 11:25:50 +0100,2023-10-19 11:25:50 +0100,91
2023-10-19 11:41:40 +0100,2023-10-19 11:41:32 +0100,2023-10-19 11:41:32 +0100,124
2023-10-19 11:49:18 +0100,2023-10-19 11:36:34 +0100,2023-10-19 11:36:34 +0100,113
2023-10-19 11:53:12 +0100,2023-10-19 11:53:11 +0100,2023-10-19 11:53:11 +0100,112
2023-10-19 11:58:14 +0100,2023-10-19 11:58:13 +0100,2023-10-19 11:58:13 +0100,114
2023-10-19 12:01:50 +0100,2023-10-19 11:49:24 +0100,2023-10-19 11:49:24 +0100,101
2023-10-19 12:05:37 +0100,2023-10-19 12:01:05 +0100,2023-10-19 12:01:05 +0100,121
2023-10-19 12:05:57 +0100,2023-10-19 12:05:56 +0100,2023-10-19 12:05:56 +0100,126
2023-10-19 12:06:02 +0100,2023-10-19 12:06:01 +0100,2023-10-19 12:06:01 +0100,136
2023-10-19 12:06:07 +0100,2023-10-19 12:06:04 +0100,2023-10-19 12:06:04 +0100,135
2023-10-19 12:06:12 +0100,2023-10-19 12:06:07 +0100,2023-10-19 12:06:07 +0100,135
2023-10-19 12:06:17 +0100,2023-10-19 12:06:16 +0100,2023-10-19 12:06:16 +0100,134
2023-10-19 12:06:22 +0100,2023-10-19 12:06:18 +0100,2023-10-19 12:06:18 +0100,134
2023-10-19 12:06:27 +0100,2023-10-19 12:06:26 +0100,2023-10-19 12:06:26 +0100,131
2023-10-19 12:06:32 +0100,2023-10-19 12:06:27 +0100,2023-10-19 12:06:27 +0100,131
2023-10-19 12:06:37 +0100,2023-10-19 12:06:35 +0100,2023-10-19 12:06:35 +0100,132
2023-10-19 12:06:42 +0100,2023-10-19 12:06:39 +0100,2023-10-19 12:06:39 +0100,132
2023-10-19 12:06:47 +0100,2023-10-19 12:06:43 +0100,2023-10-19 12:06:43 +0100,131
2023-10-19 12:06:52 +0100,2023-10-19 12:06:47 +0100,2023-10-19 12:06:47 +0100,132
2023-10-19 12:06:57 +0100,2023-10-19 12:06:53 +0100,2023-10-19 12:06:53 +0100,139
2023-10-19 12:07:02 +0100,2023-10-19 12:06:59 +0100,2023-10-19 12:06:59 +0100,136
2023-10-19 12:07:07 +0100,2023-10-19 12:07:03 +0100,2023-10-19 12:07:03 +0100,132
2023-10-19 12:07:12 +0100,2023-10-19 12:07:11 +0100,2023-10-19 12:07:11 +0100,134
2023-10-19 12:07:17 +0100,2023-10-19 12:07:16 +0100,2023-10-19 12:07:16 +0100,131
2023-10-19 12:07:22 +0100,2023-10-19 12:07:18 +0100,2023-10-19 12:07:18 +0100,132
2023-10-19 12:07:27 +0100,2023-10-19 12:07:22 +0100,2023-10-19 12:07:22 +0100,131
2023-10-19 12:07:32 +0100,2023-10-19 12:07:31 +0100,2023-10-19 12:07:31 +0100,135
2023-10-19 12:07:37 +0100,2023-10-19 12:07:36 +0100,2023-10-19 12:07:36 +0100,135
2023-10-19 12:07:42 +0100,2023-10-19 12:07:39 +0100,2023-10-19 12:07:39 +0100,136
2023-10-19 12:07:47 +0100,2023-10-19 12:07:46 +0100,2023-10-19 12:07:46 +0100,134
2023-10-19 12:07:52 +0100,2023-10-19 12:07:47 +0100,2023-10-19 12:07:47 +0100,133
2023-10-19 12:07:57 +0100,2023-10-19 12:07:56 +0100,2023-10-19 12:07:56 +0100,131
2023-10-19 12:08:02 +0100,2023-10-19 12:07:59 +0100,2023-10-19 12:07:59 +0100,132
2023-10-19 12:08:07 +0100,2023-10-19 12:08:02 +0100,2023-10-19 12:08:02 +0100,131
2023-10-19 12:08:12 +0100,2023-10-19 12:08:07 +0100,2023-10-19 12:08:07 +0100,130
2023-10-19 12:08:17 +0100,2023-10-19 12:08:12 +0100,2023-10-19 12:08:12 +0100,121
2023-10-19 12:08:22 +0100,2023-10-19 12:08:17 +0100,2023-10-19 12:08:17 +0100,119
2023-10-19 12:08:27 +0100,2023-10-19 12:08:22 +0100,2023-10-19 12:08:22 +0100,120
2023-10-19 12:08:32 +0100,2023-10-19 12:08:28 +0100,2023-10-19 12:08:28 +0100,119
2023-10-19 12:15:42 +0100,2023-10-19 12:14:36 +0100,2023-10-19 12:14:36 +0100,98
2023-10-19 12:21:15 +0100,2023-10-19 12:15:41 +0100,2023-10-19 12:15:41 +0100,99
2023-10-19 12:23:59 +0100,2023-10-19 12:22:44 +0100,2023-10-19 12:22:44 +0100,93.4451
2023-10-19 12:25:28 +0100,2023-10-19 12:24:52 +0100,2023-10-19 12:24:52 +0100,93
2023-10-19 12:30:52 +0100,2023-10-19 12:30:34 +0100,2023-10-19 12:30:34 +0100,108
2023-10-19 12:33:14 +0100,2023-10-19 12:32:58 +0100,2023-10-19 12:32:58 +0100,119
2023-10-19 12:35:31 +0100,2023-10-19 12:35:19 +0100,2023-10-19 12:35:19 +0100,113
2023-10-19 12:37:43 +0100,2023-10-19 12:37:42 +0100,2023-10-19 12:37:42 +0100,126
2023-10-19 12:40:38 +0100,2023-10-19 12:28:08 +0100,2023-10-19 12:28:08 +0100,89
2023-10-19 12:41:25 +0100,2023-10-19 12:38:34 +0100,2023-10-19 12:38:34 +0100,107
2023-10-19 12:45:54 +0100,2023-10-19 12:44:43 +0100,2023-10-19 12:44:43 +0100,93
2023-10-19 12:51:26 +0100,2023-10-19 12:48:34 +0100,2023-10-19 12:48:34 +0100,85
2023-10-19 12:56:09 +0100,2023-10-19 12:52:16 +0100,2023-10-19 12:52:16 +0100,90
2023-10-19 13:01:21 +0100,2023-10-19 12:56:46 +0100,2023-10-19 12:56:46 +0100,93
2023-10-19 13:08:40 +0100,2023-10-19 13:03:51 +0100,2023-10-19 13:03:51 +0100,87
2023-10-19 13:11:50 +0100,2023-10-19 13:10:08 +0100,2023-10-19 13:10:08 +0100,83
2023-10-19 13:15:26 +0100,2023-10-19 13:13:46 +0100,2023-10-19 13:13:46 +0100,84
2023-10-19 13:21:01 +0100,2023-10-19 13:16:09 +0100,2023-10-19 13:16:09 +0100,80
2023-10-19 13:26:54 +0100,2023-10-19 13:23:18 +0100,2023-10-19 13:23:18 +0100,88
2023-10-19 13:33:23 +0100,2023-10-19 13:26:23 +0100,2023-10-19 13:26:23 +0100,90
2023-10-19 13:35:35 +0100,2023-10-19 13:31:19 +0100,2023-10-19 13:31:19 +0100,87
2023-10-19 13:44:03 +0100,2023-10-19 13:38:34 +0100,2023-10-19 13:38:34 +0100,86
2023-10-19 13:45:26 +0100,2023-10-19 13:43:49 +0100,2023-10-19 13:43:49 +0100,79
2023-10-19 13:50:59 +0100,2023-10-19 13:45:21 +0100,2023-10-19 13:45:21 +0100,91
2023-10-19 13:56:52 +0100,2023-10-19 13:54:38 +0100,2023-10-19 13:54:38 +0100,80
2023-10-19 14:00:47 +0100,2023-10-19 13:57:16 +0100,2023-10-19 13:57:16 +0100,74
2023-10-19 14:07:55 +0100,2023-10-19 14:04:48 +0100,2023-10-19 14:04:48 +0100,77
2023-10-19 14:07:55 +0100,2023-10-19 14:05:26 +0100,2023-10-19 14:05:26 +0100,91.8638
2023-10-19 14:12:12 +0100,2023-10-19 14:06:46 +0100,2023-10-19 14:06:46 +0100,91
2023-10-19 14:17:15 +0100,2023-10-19 14:13:39 +0100,2023-10-19 14:13:39 +0100,90
2023-10-19 14:25:25 +0100,2023-10-19 14:15:34 +0100,2023-10-19 14:15:34 +0100,96
2023-10-19 14:28:37 +0100,2023-10-19 14:22:52 +0100,2023-10-19 14:22:52 +0100,83
2023-10-19 14:29:55 +0100,2023-10-19 14:29:55 +0100,2023-10-19 14:29:55 +0100,71
2023-10-19 14:32:49 +0100,2023-10-19 14:30:15 +0100,2023-10-19 14:30:15 +0100,76
2023-10-19 14:38:01 +0100,2023-10-19 14:32:12 +0100,2023-10-19 14:32:12 +0100,83
2023-10-19 14:43:15 +0100,2023-10-19 14:39:57 +0100,2023-10-19 14:39:57 +0100,71
2023-10-19 14:47:22 +0100,2023-10-19 14:44:57 +0100,2023-10-19 14:44:57 +0100,78
2023-10-19 14:56:29 +0100,2023-10-19 14:46:06 +0100,2023-10-19 14:46:06 +0100,82
2023-10-19 14:56:30 +0100,2023-10-19 14:52:19 +0100,2023-10-19 14:52:19 +0100,88
2023-10-19 15:00:25 +0100,2023-10-19 14:58:42 +0100,2023-10-19 14:58:42 +0100,87
2023-10-19 15:05:36 +0100,2023-10-19 15:04:06 +0100,2023-10-19 15:04:06 +0100,72
2023-10-19 15:11:15 +0100,2023-10-19 15:09:45 +0100,2023-10-19 15:09:45 +0100,82
2023-10-19 15:20:16 +0100,2023-10-19 15:15:11 +0100,2023-10-19 15:15:11 +0100,79
2023-10-19 15:22:38 +0100,2023-10-19 15:20:12 +0100,2023-10-19 15:20:12 +0100,73
2023-10-19 15:27:46 +0100,2023-10-19 15:24:12 +0100,2023-10-19 15:24:12 +0100,83
2023-10-19 15:30:15 +0100,2023-10-19 15:28:50 +0100,2023-10-19 15:28:50 +0100,82.2077
2023-10-19 15:30:25 +0100,2023-10-19 15:27:34 +0100,2023-10-19 15:27:34 +0100,78
2023-10-19 15:35:27 +0100,2023-10-19 15:31:47 +0100,2023-10-19 15:31:47 +0100,67
2023-10-19 15:44:03 +0100,2023-10-19 15:36:11 +0100,2023-10-19 15:36:11 +0100,77
2023-10-19 15:45:46 +0100,2023-10-19 15:44:43 +0100,2023-10-19 15:44:43 +0100,68
2023-10-19 15:55:12 +0100,2023-10-19 15:46:55 +0100,2023-10-19 15:46:55 +0100,67
2023-10-19 15:59:55 +0100,2023-10-19 15:55:07 +0100,2023-10-19 15:55:07 +0100,72
2023-10-19 16:03:12 +0100,2023-10-19 15:56:13 +0100,2023-10-19 15:56:13 +0100,72
2023-10-19 16:07:40 +0100,2023-10-19 16:02:10 +0100,2023-10-19 16:02:10 +0100,84
2023-10-19 16:12:30 +0100,2023-10-19 16:07:57 +0100,2023-10-19 16:07:57 +0100,83
2023-10-19 16:16:01 +0100,2023-10-19 16:15:05 +0100,2023-10-19 16:15:05 +0100,85
2023-10-19 16:20:49 +0100,2023-10-19 16:16:42 +0100,2023-10-19 16:16:42 +0100,74
2023-10-19 16:29:20 +0100,2023-10-19 16:20:22 +0100,2023-10-19 16:20:22 +0100,90
2023-10-19 16:32:32 +0100,2023-10-19 16:28:48 +0100,2023-10-19 16:28:48 +0100,86
2023-10-19 16:42:58 +0100,2023-10-19 16:32:26 +0100,2023-10-19 16:32:26 +0100,105
2023-10-19 16:45:42 +0100,2023-10-19 16:44:40 +0100,2023-10-19 16:44:40 +0100,84
2023-10-19 16:55:34 +0100,2023-10-19 16:53:51 +0100,2023-10-19 16:53:51 +0100,88
2023-10-19 17:01:09 +0100,2023-10-19 16:58:39 +0100,2023-10-19 16:58:39 +0100,93
2023-10-19 17:09:23 +0100,2023-10-19 17:00:48 +0100,2023-10-19 17:00:48 +0100,98
2023-10-19 17:10:33 +0100,2023-10-19 17:10:32 +0100,2023-10-19 17:10:32 +0100,99
2023-10-19 17:10:38 +0100,2023-10-19 17:10:36 +0100,2023-10-19 17:10:36 +0100,98
2023-10-19 17:10:43 +0100,2023-10-19 17:10:38 +0100,2023-10-19 17:10:38 +0100,97
2023-10-19 17:10:48 +0100,2023-10-19 17:10:47 +0100,2023-10-19 17:10:47 +0100,98
2023-10-19 17:10:53 +0100,2023-10-19 17:10:51 +0100,2023-10-19 17:10:51 +0100,98
2023-10-19 17:10:58 +0100,2023-10-19 17:10:53 +0100,2023-10-19 17:10:53 +0100,98
2023-10-19 17:11:03 +0100,2023-10-19 17:10:58 +0100,2023-10-19 17:10:58 +0100,97
2023-10-19 17:11:08 +0100,2023-10-19 17:11:06 +0100,2023-10-19 17:11:06 +0100,97
2023-10-19 17:11:13 +0100,2023-10-19 17:11:08 +0100,2023-10-19 17:11:08 +0100,98
2023-10-19 17:11:18 +0100,2023-10-19 17:11:17 +0100,2023-10-19 17:11:17 +0100,94
2023-10-19 17:11:23 +0100,2023-10-19 17:11:21 +0100,2023-10-19 17:11:21 +0100,93
2023-10-19 17:11:28 +0100,2023-10-19 17:11:24 +0100,2023-10-19 17:11:24 +0100,93
2023-10-19 17:11:33 +0100,2023-10-19 17:11:28 +0100,2023-10-19 17:11:28 +0100,93
2023-10-19 17:11:38 +0100,2023-10-19 17:11:37 +0100,2023-10-19 17:11:37 +0100,98
2023-10-19 17:11:43 +0100,2023-10-19 17:11:38 +0100,2023-10-19 17:11:38 +0100,98
2023-10-19 17:11:48 +0100,2023-10-19 17:11:47 +0100,2023-10-19 17:11:47 +0100,95
2023-10-19 17:11:53 +0100,2023-10-19 17:11:52 +0100,2023-10-19 17:11:52 +0100,95
2023-10-19 17:11:58 +0100,2023-10-19 17:11:55 +0100,2023-10-19 17:11:55 +0100,95
2023-10-19 17:12:03 +0100,2023-10-19 17:11:58 +0100,2023-10-19 17:11:58 +0100,94
2023-10-19 17:12:08 +0100,2023-10-19 17:12:04 +0100,2023-10-19 17:12:04 +0100,95
2023-10-19 17:12:13 +0100,2023-10-19 17:12:10 +0100,2023-10-19 17:12:10 +0100,95
2023-10-19 17:12:18 +0100,2023-10-19 17:12:13 +0100,2023-10-19 17:12:13 +0100,98
2023-10-19 17:12:23 +0100,2023-10-19 17:12:19 +0100,2023-10-19 17:12:19 +0100,102
2023-10-19 17:12:28 +0100,2023-10-19 17:12:27 +0100,2023-10-19 17:12:27 +0100,104
2023-10-19 17:12:33 +0100,2023-10-19 17:12:30 +0100,2023-10-19 17:12:30 +0100,106
2023-10-19 17:12:38 +0100,2023-10-19 17:12:34 +0100,2023-10-19 17:12:34 +0100,105
2023-10-19 17:13:08 +0100,2023-10-19 17:13:06 +0100,2023-10-19 17:13:06 +0100,99
2023-10-19 17:13:13 +0100,2023-10-19 17:13:08 +0100,2023-10-19 17:13:08 +0100,97
2023-10-19 17:13:28 +0100,2023-10-19 17:13:27 +0100,2023-10-19 17:13:27 +0100,99
2023-10-19 17:13:33 +0100,2023-10-19 17:13:29 +0100,2023-10-19 17:13:29 +0100,102
2023-10-19 17:13:38 +0100,2023-10-19 17:13:36 +0100,2023-10-19 17:13:36 +0100,105
2023-10-19 17:13:43 +0100,2023-10-19 17:13:38 +0100,2023-10-19 17:13:38 +0100,109
2023-10-19 17:14:18 +0100,2023-10-19 17:14:17 +0100,2023-10-19 17:14:17 +0100,104
2023-10-19 17:14:23 +0100,2023-10-19 17:14:20 +0100,2023-10-19 17:14:20 +0100,98
2023-10-19 17:14:28 +0100,2023-10-19 17:14:23 +0100,2023-10-19 17:14:23 +0100,96
2023-10-19 17:14:33 +0100,2023-10-19 17:14:28 +0100,2023-10-19 17:14:28 +0100,97
2023-10-19 17:14:38 +0100,2023-10-19 17:14:33 +0100,2023-10-19 17:14:33 +0100,96
2023-10-19 17:14:43 +0100,2023-10-19 17:14:39 +0100,2023-10-19 17:14:39 +0100,92
2023-10-19 17:14:48 +0100,2023-10-19 17:14:46 +0100,2023-10-19 17:14:46 +0100,93
2023-10-19 17:14:53 +0100,2023-10-19 17:14:48 +0100,2023-10-19 17:14:48 +0100,92
2023-10-19 17:14:58 +0100,2023-10-19 17:14:53 +0100,2023-10-19 17:14:53 +0100,92
2023-10-19 17:15:03 +0100,2023-10-19 17:14:58 +0100,2023-10-19 17:14:58 +0100,92
2023-10-19 17:15:08 +0100,2023-10-19 17:15:07 +0100,2023-10-19 17:15:07 +0100,98
2023-10-19 17:15:13 +0100,2023-10-19 17:15:10 +0100,2023-10-19 17:15:10 +0100,100
2023-10-19 17:15:18 +0100,2023-10-19 17:15:17 +0100,2023-10-19 17:15:17 +0100,89
2023-10-19 17:15:23 +0100,2023-10-19 17:15:22 +0100,2023-10-19 17:15:22 +0100,80
2023-10-19 17:15:28 +0100,2023-10-19 17:15:23 +0100,2023-10-19 17:15:23 +0100,79
2023-10-19 17:15:33 +0100,2023-10-19 17:15:32 +0100,2023-10-19 17:15:32 +0100,85
2023-10-19 17:15:38 +0100,2023-10-19 17:15:37 +0100,2023-10-19 17:15:37 +0100,80
2023-10-19 17:15:43 +0100,2023-10-19 17:15:38 +0100,2023-10-19 17:15:38 +0100,80
2023-10-19 17:15:48 +0100,2023-10-19 17:15:43 +0100,2023-10-19 17:15:43 +0100,82
2023-10-19 17:15:53 +0100,2023-10-19 17:15:48 +0100,2023-10-19 17:15:48 +0100,82
2023-10-19 17:15:58 +0100,2023-10-19 17:15:53 +0100,2023-10-19 17:15:53 +0100,82
2023-10-19 17:16:03 +0100,2023-10-19 17:16:00 +0100,2023-10-19 17:16:00 +0100,83
2023-10-19 17:16:08 +0100,2023-10-19 17:16:07 +0100,2023-10-19 17:16:07 +0100,87
2023-10-19 17:16:13 +0100,2023-10-19 17:16:10 +0100,2023-10-19 17:16:10 +0100,85
2023-10-19 17:16:18 +0100,2023-10-19 17:16:13 +0100,2023-10-19 17:16:13 +0100,84
2023-10-19 17:16:23 +0100,2023-10-19 17:16:18 +0100,2023-10-19 17:16:18 +0100,85
2023-10-19 17:16:28 +0100,2023-10-19 17:16:27 +0100,2023-10-19 17:16:27 +0100,83
2023-10-19 17:16:33 +0100,2023-10-19 17:16:31 +0100,2023-10-19 17:16:31 +0100,80
2023-10-19 17:16:38 +0100,2023-10-19 17:16:33 +0100,2023-10-19 17:16:33 +0100,80
2023-10-19 17:16:43 +0100,2023-10-19 17:16:42 +0100,2023-10-19 17:16:42 +0100,83
2023-10-19 17:16:48 +0100,2023-10-19 17:16:43 +0100,2023-10-19 17:16:43 +0100,83
2023-10-19 17:16:53 +0100,2023-10-19 17:16:50 +0100,2023-10-19 17:16:50 +0100,76
2023-10-19 17:16:58 +0100,2023-10-19 17:16:53 +0100,2023-10-19 17:16:53 +0100,77
2023-10-19 17:17:03 +0100,2023-10-19 17:17:02 +0100,2023-10-19 17:17:02 +0100,83
2023-10-19 17:17:08 +0100,2023-10-19 17:17:07 +0100,2023-10-19 17:17:07 +0100,85
2023-10-19 17:17:13 +0100,2023-10-19 17:17:08 +0100,2023-10-19 17:17:08 +0100,85
2023-10-19 17:17:18 +0100,2023-10-19 17:17:14 +0100,2023-10-19 17:17:14 +0100,87
